ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS redshift,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
25877,SN 2018aur,191.16058,6.30132,SN Ia,0.0561,2MASX J12443847+0618049,0.056088,ASAS-SN,,ASAS-SN,ASASSN-18hz,ASASSN-3 - Paczynski,P60 - SED-Machine,1,1,,18.2,g-Sloan,2018-04-14 07:12:00,Stanek,,1237671764789297306,3,0.0164378580149521,191.160304971958,6.30130191064268,19.40582,17.69525,16.89247,16.46563,16.18628,0.078225,0.04415759,0.006156222,0.004801476,0.004955572,0.009758065,0.0206
25885,SN 2018auz,335.91037,4.63066,SN Ia,0.052,,,GaiaAlerts,ePESSTO,GaiaAlerts,Gaia18ayh,Gaia - Gaia-photometric,ESO-NTT - EFOSC2-NTT,1,1,,18.49,G-Gaia,2018-04-12 19:19:12,Gaia_Bot1,,1237678777930744169,3,0.0135508233276195,335.910332156767,4.63088267491253,25.22093,19.48246,19.05695,18.69555,18.66452,0.086072,3.127993,0.02526696,0.03030963,0.03304438,0.1459223,0.054468
25875,SN 2018aup,127.91767,-4.11781,SN Ia,0.0405,MCG-01-22-018,,ATLAS,,ATLAS,,"Other - Other, ATLAS1 - ACAM1",P60 - SED-Machine,1,1,,17,Clear-,2018-04-15 11:35:20,Itagaki,,1237673709863633235,3,0.094368324574867,127.918283343494,-4.11925895377814,17.65342,16.95236,16.92282,15.92515,23.17981,-9999,0.06806076,0.01317228,0.02388323,0.01526625,17.84964,-9999
25849,SN 2018atq,176.76717,19.55078,SN IIn,0.17,SDSS J114704.04+193303.0,,"TNTS, ATLAS",ePESSTO,ATLAS; TNTS,,"BAO-0.6m - BATC, ATLAS1 - ACAM1",ESO-NTT - EFOSC2-NTT,1,1,,18.28,Clear-,2018-04-11 14:46:04,li,,1237668293376147618,3,0.019577650217679,176.766826411007,19.5508204322943,21.15506,19.73928,18.88049,18.41359,18.13092,0.163322,0.1466354,0.0214391,0.01554453,0.01535354,0.04436163,0.032913
25865,SN 2018auf,334.30117,-3.89254,SN Ia,0.09,,,GaiaAlerts,ePESSTO,GaiaAlerts,Gaia18axz,Gaia - Gaia-photometric,ESO-NTT - EFOSC2-NTT,1,1,,18.89,G-Gaia,2018-04-11 01:26:24,Gaia_Bot1,,1237680066416738657,6,0.0955809439535148,334.299641970919,-3.89300215540169,24.17554,23.5164,24.08281,22.94257,21.21929,0,1.170557,0.3121452,0.66026,0.3905812,0.3776147,0
25832,AT 2018asz,241.41767,15.59205,Galaxy,0.041,,,ATLAS,ePESSTO,ATLAS,ATLAS18nch,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.956,orange-ATLAS,2018-03-30 12:25:55,ATLAS_Bot1,,1237665567692227134,3,0.00405807779287262,241.4176636952,15.5919826385537,17.88825,16.20054,15.35351,14.96123,14.68153,0.054344,0.02150989,0.003245533,0.002655095,0.002678586,0.00469208,0.016853
25785,SN 2018are,207.362,26.46192,SN Ia-91T-like,0.08,2MASX J13492678+2627426,0.076358,"ASAS-SN, ATLAS",ePESSTO,ASAS-SN; ATLAS,ASASSN-18hh,"ASASSN-4 - Leavitt, ATLAS1 - ACAM1",ESO-NTT - EFOSC2-NTT,1,1,,18.3,g-Sloan,2018-04-05 03:50:24,Stanek,,1237665532782903318,3,0.0289002531117594,207.361463256852,26.4618865646781,18.68204,16.7597,15.86666,15.41285,15.08702,0.073066,0.0382087,0.00461521,0.00352876,0.003765753,0.007833835,0.009273
25801,SN 2018aru,200.57842,-1.88111,SN II,0.047,SDSS J132218.87-015251.4,0.06,,,,C17-0059,CTIO-4m - DECAM,SOAR - Goodman,1,1,,20.775,g-Sloan,2018-04-06 13:48:06,Narayan,KEGS-C16;KEGS-C17,1237655495441449134,3,0.0169244491110258,200.578659453854,-1.88096070345803,18.62291,17.55638,17.18903,16.90415,16.74651,0.057241,0.02774846,0.006225537,0.006223036,0.007250148,0.0196013,0.013911
25783,SN 2018arc,265.5675,50.48875,SN II,0.03,,,ATLAS,ZTF,ATLAS,ATLAS18mzw,ATLAS1 - ACAM1,P60 - SED-Machine,1,1,,18.156,orange-ATLAS,2018-04-06 14:31:12,ATLAS_Bot1,,1237659896713773403,3,0.00992478311563283,265.567401852624,50.4885968263164,16.77046,15.51304,15.03678,14.73173,14.51759,0.035197,0.01301395,0.002885196,0.002880603,0.003063805,0.007408461,0.006073
25767,SN 2018aqm,248.04825,42.71322,SN Ia,0.032,2MFGC 13255,0.032402,"TNTS, ATLAS, ZTF",ZTF,ATLAS; TNTS; ZTF,,"BAO-0.6m - BATC, ATLAS1 - ACAM1, P48 - ZTF-Cam","BAO-2.16m - Cassegrain, P200 - DBSP",1,1,,17.29,Clear-,2018-04-06 18:06:12,li,,1237655501882982651,3,0.0515147021675716,248.047403211999,42.7138116478245,18.52126,16.51775,15.5428,15.04271,14.59732,0.053085,0.03774442,0.004761488,0.003364948,0.003466591,0.006402164,0.01624
25779,SN 2018aqy,128.93942,28.27028,SN Ia,0.07,,,ATLAS,ZTF,ATLAS,ATLAS18mzs,ATLAS1 - ACAM1,P60 - SED-Machine,1,1,,18.42,orange-ATLAS,2018-03-30 08:51:21,ATLAS_Bot1,,1237661088032555305,3,0.0267731884893706,128.938966080467,28.2704782180915,20.74641,19.36987,18.977,18.69658,18.63811,0.08008,0.09947988,0.01409498,0.01423875,0.01687984,0.05367454,0.026855
25766,SN 2018aql,254.27067,39.38169,SN IIP,0.074,SDSS J165705.00+392253.8,,"TNTS, ATLAS",TNTS,ATLAS; TNTS,,"BAO-0.6m - BATC, ATLAS1 - ACAM1",Lijiang-2.4m - YFOSC,1,1,,18.22,Clear-,2018-04-06 19:40:19,li,,1237655504569696955,3,0.00842241932986231,254.270844674536,39.381651575642,20.91965,19.27867,18.50047,18.14862,17.88458,0.105741,0.1625915,0.01720523,0.01305831,0.01467842,0.04076044,0.041732
25764,SN 2018aqj,180.42962,8.13469,SN Ia,0.042,2MASX J12014308+0808037,0.041092,"ASAS-SN, ATLAS",ePESSTO,ASAS-SN; ATLAS,ASASSN-18hd,"ASASSN-3 - Paczynski, ATLAS1 - ACAM1",ESO-NTT - EFOSC2-NTT,1,1,,17,g-Sloan,2018-04-06 06:28:48,Stanek,,1237671129129681073,3,0.0180237282419055,180.429533413959,8.13440209306704,18.33496,16.54628,15.76426,15.40271,15.13554,0.051466,0.02067232,0.003739844,0.003057723,0.003156678,0.005188083,0.015753
25765,SN 2018aqk,181.24362,32.39143,SN Ia,0.054,CGCG 187-001,0.054054,"ASAS-SN, GaiaAlerts, ATLAS, ZTF","ASAS-SN, ZTF",ASAS-SN; ATLAS; GaiaAlerts; ZTF,ASASSN-18he,"ASASSN-4 - Leavitt, Gaia - Gaia-photometric, ATLAS1 - ACAM1, P48 - ZTF-Cam","MDM-2.4 - OSMOS, APO 3.5m - DIS",1,1,,17.8,g-Sloan,2018-04-05 02:38:24,Stanek,,1237665226767204469,6,0.050861927852488,181.244299441681,32.3920540464445,23.68549,22.71595,24.26726,21.37759,22.82689,0,0.660504,0.1751292,0.7929262,0.0948014,0.607953,0
25762,SN 2018aqh,181.36112,20.29912,SN Ia,0.024,,,ATLAS,ePESSTO,ATLAS,ATLAS18myy,"ATLAS1 - ACAM1, Other - Other",ESO-NTT - EFOSC2-NTT,1,1,,16.69,orange-ATLAS,2018-04-05 10:46:33,ATLAS_Bot1,,1237667915955700023,6,0.0269734634337966,181.361270550424,20.2986931926135,24.16841,24.03754,22.98052,24.02936,23.21181,0,0.949753,0.3612649,0.2527686,0.5882103,0.6107548,0
25759,SN 2018aqe,218.97258,35.28837,SN Ia,0.04455,2MASX J14355382+3517148,0.04455,"ASAS-SN, GaiaAlerts",ASAS-SN,ASAS-SN; GaiaAlerts,ASASSN-18gz,"ASASSN-4 - Leavitt, Gaia - Gaia-photometric",MDM-2.4 - OSMOS,1,1,,17.1,g-Sloan,2018-04-05 05:16:48,Stanek,,1237662225690001543,3,0.0954243772819481,218.974194821688,35.2874800733362,18.34007,16.53006,15.71618,15.32397,15.05922,0.055806,0.01944376,0.003631748,0.003048631,0.003181616,0.005403285,0.014895
25757,AT 2018aqc,170.72871,16.58972,CV,,NGC 3655,,,ZTF,,,Other - Other,P60 - SED-Machine,1,1,,13.8,Clear-,2018-04-03 21:26:10,Camarasa,,1237668495242821646,3,0.012612074300611,170.728926679249,16.5896874117467,13.86334,12.79665,12.44011,12.20235,12.07429,0.024907,0.00397052,0.001956685,0.001923806,0.002061505,0.003314932,0.007191
25755,SN 2018aqa,138.08408,13.67281,SN Ia,0.028,CGCG 062-004 ,0.02883,"ASAS-SN, ATLAS, GaiaAlerts",ePESSTO,ASAS-SN; ATLAS; GaiaAlerts,ASASSN-18gu,"ASASSN-3 - Paczynski, ATLAS1 - ACAM1, Gaia - Gaia-photometric",ESO-NTT - EFOSC2-NTT,1,1,,16.5,g-Sloan,2018-04-04 04:04:48,Stanek,,1237670964847771806,3,0.0789594356317647,138.084857789198,13.6738873482279,17.01302,15.08735,14.253,13.8465,13.51795,0.029661,0.01325581,0.00236994,0.002066212,0.002060126,0.003312269,0.007854
25742,SN 2018apn,237.51442,42.0883,SN Ia,0.03,SDSS J155003.56+420518.3,,"ASAS-SN, ATLAS, GaiaAlerts","ASAS-SN, ZTF",ASAS-SN; ATLAS; GaiaAlerts,ASASSN-18gs,"ASASSN-4 - Leavitt, ATLAS1 - ACAM1, Gaia - Gaia-photometric","MDM-2.4 - OSMOS, P60 - SED-Machine",1,1,,17,g-Sloan,2018-04-03 06:14:24,Stanek,,1237659161199772454,3,0.0222056423440062,237.514876855351,42.0884484014324,22.78629,21.19563,20.78362,20.49673,20.16112,0.131254,0.4605041,0.05766342,0.05807213,0.06969442,0.1894346,0.062022
25700,SN 2018anx,245.78262,39.31496,SN II,0.017095,,,ATLAS,ASAS-SN,ATLAS,ATLAS18mvk,ATLAS1 - ACAM1,Lick 3m - KAST,1,1,,17.409,orange-ATLAS,2018-03-03 15:11:31,ATLAS_Bot1,,1237659324955361611,6,0.0204282658538717,245.782993331091,39.3147797401267,22.63249,22.57932,23.64452,24.36179,22.82689,0,0.3063549,0.1329539,0.4104503,0.650432,0.6129972,0
25683,SN 2018anh,243.75333,31.07195,SN II,0.0226,,,"ATLAS, GaiaAlerts",iPTF,ATLAS; GaiaAlerts,ATLAS18mtp,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,17.773,orange-ATLAS,2018-03-28 14:34:04,ATLAS_Bot1,,1237661465989677364,6,0.030026122834601,243.753601938671,31.0723929262806,21.77339,21.4473,21.33848,21.59256,22.56629,0,0.1916715,0.05601227,0.07486507,0.1355586,0.6946265,0
25650,SN 2018amb,138.73042,46.9025,SN II,0.0142,UGC 4870,,GaiaAlerts,,GaiaAlerts,,"Other - Other, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,18,Clear-,2018-03-25 21:21:36,cortini,,1237657633260699876,6,0.0624463516081732,138.72894420337,46.9022421608819,23.16449,25.11437,21.04559,24.3618,22.82689,0,0.3851026,0.6496238,0.05223937,0.6395386,0.547088,0
25653,SN 2018ame,227.35633,25.47154,SN Ia-91bg-like,0.022,,,ATLAS,ePESSTO,ATLAS,ATLAS18mfr,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,17.6,orange-ATLAS,2018-02-28 15:28:48,ATLAS_Bot1,,1237665180063236282,3,0.0483020465344478,227.356867656412,25.4708977619663,18.05876,16.93324,16.53297,16.34554,16.20128,0.022109,0.02479308,0.004796773,0.004914809,0.005730131,0.0179726,0.008338
25647,SN 2018aly,225.48887,25.7711,SN Ia,0.0446,2MASX J15015731+2546168,0.044604,"ASAS-SN, ATLAS",ePESSTO,ASAS-SN; ATLAS,ASASSN-18gf,"ASASSN-4 - Leavitt, ATLAS1 - ACAM1",ESO-NTT - EFOSC2-NTT,1,1,,17.8,g-Sloan,2018-03-24 06:14:24,Stanek,,1237665179525644453,3,0.0183320512661625,225.488630276812,25.7713162107771,18.3434,16.74817,15.96233,15.54502,15.19803,0.0523,0.02222783,0.00386518,0.003224554,0.003211227,0.006278198,0.016596
25625,SN 2018alc,218.33304,41.2676,SN Ib,0.0181,SDSS J143319.96+411556.8,0.01814,"ASAS-SN, ATLAS, GaiaAlerts",,ASAS-SN; ATLAS; GaiaAlerts,ASASSN-18ge,"ASASSN-4 - Leavitt, ATLAS1 - ACAM1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,17.2,g-Sloan,2018-03-24 05:31:12,Stanek,,1237661433245335856,6,0.0894190624892011,218.332876475638,41.2661147594761,23.38544,25.11437,24.32293,23.95953,22.82689,0,0.3946511,0.5029442,0.5103217,0.5349479,0.5586248,0
25605,SN 2018aki,124.27879,56.00528,SN Ia,0.030211,2MASX J08170689+5600187,0.030211,"ASAS-SN, ATLAS",Padova-Asiago,ASAS-SN; ATLAS,ASASSN-18fw,"ASASSN-4 - Leavitt, ATLAS1 - ACAM1",Ekar - AFOSC,1,1,,17.3,g-Sloan,2018-03-21 03:21:36,Stanek,,1237663916267929886,3,0.00273536284584843,124.278868321301,56.0052926792767,18.27855,16.5801,15.82122,15.44537,15.15995,0.036515,0.02809339,0.004090604,0.003448508,0.003545042,0.007309441,0.014685
25615,SN 2018aks,157.46542,9.01286,SN Ic,0.06,2MASX J10295135+0900385,0.04797,"ASAS-SN, GaiaAlerts, ATLAS",Padova-Asiago,ASAS-SN; ATLAS; GaiaAlerts,ASASSN-18ga,"ASASSN-3 - Paczynski, Gaia - Gaia-photometric, ATLAS1 - ACAM1",Ekar - AFOSC,1,1,,17.9,g-Sloan,2018-03-22 06:14:24,Stanek,,1237658492806496366,3,0.038409413469984,157.464834218957,9.01313401223326,21.94446,21.09075,20.81103,20.53584,20.48712,0.134673,0.2122259,0.04890727,0.05476383,0.05934425,0.2326958,0.08809
25545,SN 2018aic,172.09521,44.74911,SN Ia,0.07,,,ATLAS,ZTF,ATLAS,ATLAS18mmn,ATLAS1 - ACAM1,APO 3.5m - DIS,1,1,,18.061,cyan-ATLAS,2018-03-17 10:23:31,ATLAS_Bot1,,1237661873473323176,6,0.0691925009892595,172.096014085402,44.7501118918884,24.79342,25.0647,23.05162,21.82086,21.16046,0,0.6633126,0.4736282,0.2373051,0.1163585,0.2021993,0
25555,AT 2018ail,196.08737,1.15093,Galaxy,0.061,,,ATLAS,ePESSTO,ATLAS,ATLAS18mms,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.196,orange-ATLAS,2018-03-07 13:53:45,ATLAS_Bot1,,1237648722848383145,3,0.00495516741697485,196.087397215401,1.15100797492294,18.55744,16.81662,16.06835,15.73624,15.45644,0.052198,0.02309432,0.003896134,0.003267989,0.003380388,0.006489774,0.016992
25552,SN 2018aii,185.54337,26.99457,SN I,0.0792,,,ATLAS,ePESSTO,ATLAS,ATLAS18mmu,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,-20.303,orange-ATLAS,2018-01-15 16:07:40,ATLAS_Bot1,,1237667442434441342,3,0.00491824836053715,185.543456010723,26.9945409216534,19.91174,18.02607,17.11316,16.72105,16.41747,0.091368,0.06054307,0.007200935,0.005271327,0.005423951,0.0115132,0.012127
25554,SN 2018aik,190.45854,68.26065,SN Ia,0.09,,,ATLAS,iPTF,ATLAS,ATLAS18mna,ATLAS1 - ACAM1,P60 - SED-Machine,1,1,,18.448,cyan-ATLAS,2018-03-17 11:11:02,ATLAS_Bot1,,1237651274048930010,3,0.0224172066939892,190.459186205771,68.2603631109246,22.16588,19.97773,19.56221,19.23294,19.28916,0.104298,0.4931641,0.0309233,0.0302001,0.03400227,0.1365322,0.047255
25540,SN 2018ahx,227.68146,5.48092,SN Ia,0.074,,,ATLAS,ePESSTO,ATLAS,ATLAS18mmo,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.67,orange-ATLAS,2018-03-07 15:15:50,ATLAS_Bot1,,1237662267537096978,3,0.00445739981124035,227.681391803633,5.4808898223986,20.2092,18.32821,17.41829,17.00515,16.67711,0.084046,0.07098424,0.008427653,0.006214858,0.006262348,0.0146902,0.01292
25525,SN 2018ahi,110.50996,41.56943,SN Ia,0.09,,,ATLAS,,ATLAS,ATLAS18mlt,ATLAS1 - ACAM1,UH88 - SNIFS,1,1,,19.428,cyan-ATLAS,2018-03-17 07:42:14,ATLAS_Bot1,,1237663655880229421,3,0.0234854376734725,110.50943699686,41.5694196081631,21.21225,19.36837,18.48229,18.08542,17.85536,0.126243,0.1525951,0.01617857,0.01143323,0.01273197,0.03198222,0.042949
25523,SN 2018ahg,143.439,56.85302,SN Ia,0.131,,,ATLAS,ASAS-SN,ATLAS,ATLAS18mlo,ATLAS1 - ACAM1,UH88 - SNIFS,1,1,,19.582,cyan-ATLAS,2018-03-17 09:08:38,ATLAS_Bot1,,1237651249879056752,3,0.0124672682692697,143.43923866807,56.8531816951925,22.74872,21.67102,21.04907,21.0092,20.46219,0.259269,0.3579253,0.06770574,0.05965926,0.08588705,0.1945737,0.090319
25502,SN 2018agn,204.32983,-1.29631,SN II,0.058,SDSS J133719.26-011744.2,0.058,Pan-STARRS1,,Pan-STARRS1,C17-0017,"CTIO-4m - DECAM, PS1 - GPC1",SOAR - Goodman,1,1,,21.85,i-Sloan,2018-03-06 20:51:09,Narayan,KEGS-C17,1237655500275384424,3,0.0486892808625139,204.330272508973,-1.29562970684943,17.69693,16.65299,16.16728,15.87053,15.71112,0.055583,0.0208146,0.004368074,0.004022392,0.004443167,0.01197855,0.010491
25475,SN 2018afm,119.85429,16.4265,SN II,0.0163,UGC 4139,0.016291,"POSS, ATLAS, GaiaAlerts",iPTF,ATLAS; GaiaAlerts; POSS,,"Other - Other, ATLAS1 - ACAM1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,17.3,Clear-,2018-03-13 03:19:35,Puckett,,1237664834848686436,3,0.0189107262401826,119.854169696091,16.4262067049646,20.91361,20.64684,20.58516,20.59031,20.17062,0.84072,0.0933612,0.03742384,0.05000142,0.07283878,0.1600052,0.19701
25464,SN 2018afb,103.52504,8.57247,SN II,0.012,,,"ATLAS, GaiaAlerts",ePESSTO,ATLAS; GaiaAlerts,ATLAS18miu,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",ESO-NTT - EFOSC2-NTT,1,1,,19.032,orange-ATLAS,2018-03-06 08:55:40,ATLAS_Bot1,,1237679583769593499,3,0.0333358886785184,103.525310403873,8.5719829727285,20.82112,20.20304,19.75377,19.65709,19.7052,0.211151,0.09624058,0.02730066,0.02505508,0.03405429,0.1212721,0.059069
25460,SN 2018aey,162.8185,22.47761,SN Ia,0.077,,0.0767,ZTF,ZTF,ZTF,ZTF18aabsyqp,P48 - ZTF-Cam,P60 - SED-Machine,1,1,2018-04-24,18.4,r-ZTF,2018-03-05 06:08:38,ZTF_Bot1,,1237667549270507623,3,0.06473407492033,162.819376927428,22.476897660125,18.34894,17.37601,16.90594,16.59012,16.42507,0.08581,0.02148622,0.005436908,0.005060775,0.005493779,0.01433217,0.019041
25445,SN 2018aej,236.09587,39.55809,SN Ia,0.048,,,"Pan-STARRS1, ATLAS","NUTS, ZTF",ATLAS; Pan-STARRS1,PS18mh,"PS1 - GPC1, ATLAS1 - ACAM1","NOT - ALFOSC, APO 3.5m - DIS",1,1,,18.42,i-Sloan,2018-03-08 12:59:02,PS1_Bot1,,1237662500004561215,3,0.0520230149095937,236.096084027943,39.5589412037363,18.17729,16.63328,15.87678,15.44199,15.14464,0.061125,0.02711601,0.004122659,0.003510651,0.003493192,0.008239951,0.014173
25459,SN 2018aex,165.18908,22.2875,SN II,0.023,,0.0229,"ZTF, GaiaAlerts",ZTF,GaiaAlerts; ZTF,ZTF18aabssth,"P48 - ZTF-Cam, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,18.1,r-ZTF,2018-03-05 06:07:12,ZTF_Bot1,,1237667783900463241,3,0.074775225368032,165.1877601844,22.2877485636707,17.80956,16.78213,16.34203,16.11453,15.92893,0.028059,0.01939694,0.004829244,0.00459278,0.005238493,0.01283547,0.006301
25430,SN 2018adu,213.40871,34.94557,SN II,0.066,,,"Pan-STARRS1, ATLAS, ZTF",ZTF,ATLAS; Pan-STARRS1; ZTF,PS18ll,"PS1 - GPC1, ATLAS1 - ACAM1, P48 - ZTF-Cam",P200 - DBSP,1,1,,20.28,i-Sloan,2018-03-07 13:00:28,PS1_Bot1,,1237662685755342949,3,0.0308959817909907,213.409324921963,34.9454646914899,19.64798,18.68276,18.6101,18.41702,18.39432,0.03384,0.05580365,0.01055768,0.01384201,0.01708225,0.06213587,0.021
25419,SN 2018adj,207.095,14.87948,SN Ia,0.06,,,ATLAS,ePESSTO,ATLAS,ATLAS18mia,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.224,orange-ATLAS,2018-03-06 14:09:36,ATLAS_Bot1,,1237662531136847961,3,0.0443644252451762,207.095503642948,14.8789234104311,19.85738,18.87386,18.49026,18.23015,18.15076,0.096288,0.05885329,0.0118132,0.01164159,0.01438451,0.04668538,0.027403
25414,SN 2018adf,199.67821,-0.75917,SN Ia,0.113,,,Pan-STARRS1,,Pan-STARRS1,PS18kx,PS1 - GPC1,SOAR - Goodman,1,1,,19.86,r-Sloan,2018-03-08 12:21:36,PS1_Bot1,KEGS-C17,1237648703510479014,3,0.0141892858012787,199.678241542006,-0.7594043755458,21.1923,19.11403,18.1649,17.72007,17.43865,0.11495,0.1555594,0.01333502,0.009126612,0.008671175,0.02199808,0.025222
25371,SN 2018abo,177.99967,9.70344,SN Ic,0.051,2MASX J11515984+0942111,0.050822,ASAS-SN,,ASAS-SN,ASASSN-18ex,"ASASSN-4 - Leavitt, ASASSN-3 - Paczynski",ESO-NTT - EFOSC2-NTT,1,1,,18.2,g-Sloan,2018-02-26 07:12:00,Stanek,,1237658492278472839,3,0.0357481105106631,177.999216224273,9.70304640518768,18.01596,16.42372,15.64965,15.21584,14.88368,0.059484,0.02071792,0.003843968,0.003132186,0.00302286,0.005533316,0.015198
25383,SN 2018aca,155.71121,14.05462,SN Ia,0.04,SDSS J102250.88+140316.5,0.041692,"ASAS-SN, ZTF, ATLAS",ZTF,ASAS-SN; ATLAS; ZTF,ASASSN-18ew,"ASASSN-3 - Paczynski, P48 - ZTF-Cam, ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT, BAO-2.16m - Cassegrain, P60 - SED-Machine",1,1,,17.1,g-Sloan,2018-03-07 04:04:48,Vallely,,1237661070861402277,3,0.0482272385564177,155.712038250254,14.0545969361071,19.26797,18.26517,17.90837,17.69883,17.57491,0.04075,0.03467251,0.007706682,0.007843007,0.009981645,0.03015434,0.015075
25369,SN 2018abm,129.29754,23.19823,SN II,0.043,,,"ATLAS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts,ATLAS18mhs,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",APO 3.5m - DIS,1,1,,19.04,orange-ATLAS,2018-01-07 14:32:38,ATLAS_Bot1,,1237664874582573200,3,0.0446657733243291,129.296758723512,23.1984262053407,17.65849,17.14759,17.20134,17.09677,17.16422,0.075388,0.01681714,0.00529675,0.00658752,0.007716728,0.02735155,0.03836
25366,SN 2018abj,112.58587,18.19083,SN Ia,0.074,,,"ATLAS, ZTF",ZTF,ATLAS; ZTF,ATLAS18mhu,"ATLAS1 - ACAM1, P48 - ZTF-Cam",P60 - SED-Machine,1,1,,18.287,orange-ATLAS,2018-03-06 08:57:07,ATLAS_Bot1,,1237660765902865483,3,0.0514335582532262,112.586723438166,18.1905516784093,18.99678,17.78782,17.24446,16.96918,16.77892,0.036983,0.05124898,0.01091284,0.009758243,0.01129032,0.02824598,0.018492
25355,SN 2018aay,158.14521,-2.6885,SN Ia,0.0309,LCRS B103002.1-022549,0.0309,"ASAS-SN, GaiaAlerts",ePESSTO,ASAS-SN; GaiaAlerts,ASASSN-18et,"ASASSN-3 - Paczynski, Gaia - Gaia-photometric",ESO-NTT - EFOSC2-NTT,1,1,,17.5,g-Sloan,2018-03-06 01:40:48,Stanek,,1237650369935507652,3,0.0297351586237948,158.144714434468,-2.68847632325265,18.12696,16.35062,15.63744,15.26487,14.96278,0.045325,0.01716907,0.003315358,0.002913137,0.002860516,0.004830669,0.014056
25334,SN 2018aae,185.3925,55.57442,SN Ia,0.029,,,GaiaAlerts,ZTF,GaiaAlerts,Gaia18aml,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,17.18,G-Gaia,2018-03-03 01:00:28,Gaia_Bot1,,1237658802574983425,3,0.00422526984314231,185.392445072619,55.5743567948741,20.86261,20.23468,20.12751,20.17324,20.51392,0.102038,0.1728628,0.04522914,0.05829715,0.09244428,0.4340136,0.055542
25331,SN 2018aab,226.84512,38.41653,SN Ia,0.029,,,ATLAS,ZTF,ATLAS,ATLAS18mfq,ATLAS1 - ACAM1,APO 3.5m - DIS,1,1,,17.388,orange-ATLAS,2018-02-27 13:39:21,ATLAS_Bot1,,1237661433785286698,6,0.0714629255204498,226.846446064343,38.417112327281,23.51031,23.30708,22.63971,22.9667,22.66552,0,0.4149588,0.1723396,0.1397244,0.2595842,0.4888502,0
25319,SN 2018zp,250.91571,26.59602,SN Ia,0.055,,,ATLAS,"ePESSTO, ZTF",ATLAS,ATLAS18mgm,ATLAS1 - ACAM1,"ESO-3.6m - EFOSC2-3.6, ESO-NTT - EFOSC2-NTT, APO 3.5m - DIS",1,1,,18.333,orange-ATLAS,2018-02-28 15:44:38,ATLAS_Bot1,,1237662300839870484,3,0.0984394333171321,250.917393700582,26.5966720101363,17.82652,16.70507,16.2496,15.9044,15.71937,0.05983,0.01317004,0.003693168,0.003396526,0.003467615,0.007175001,0.009509
25322,SN 2018zs,240.45425,47.39072,SN Ia,0.06,,,Pan-STARRS1,ZTF,Pan-STARRS1,PS18kk,PS1 - GPC1,P60 - SED-Machine,1,1,,17.98,i-Sloan,2018-03-02 13:50:52,PS1_Bot1,,1237655348355662126,6,0.0821268016908188,240.452443210037,47.3913343183773,22.52101,24.13878,23.87606,24.3618,21.04504,0,0.2968383,0.5299492,0.5984024,0.82608,0.3409905,0
25295,SN 2018yt,134.89829,45.61164,SN II,0.052,,,ZTF,ZTF,ZTF,ZTF18aaayemw,P48 - ZTF-Cam,NOT - ALFOSC,1,1,2018-04-24,18.9,r-ZTF,2018-02-09 06:00:00,ZTF_Bot1,,1237657771241570630,3,0.0918188643681836,134.897676504139,45.6131089097964,19.94492,18.84816,18.50492,18.30107,17.97891,0.066819,0.09502678,0.01603042,0.02093528,0.02373544,0.07602068,0.0316
25287,SN 2018yo,190.29642,-1.589,SN IIP,0.013,UGC 7840,0.0133,"SNHunt, Pan-STARRS1",,CRTS; Pan-STARRS1; SNHunt,,"Other - Other, PS1 - GPC1",Lijiang-2.4m - YFOSC,1,1,,17.8,V-crts-CRTS,2018-02-26 10:11:38,Drake,,1237671765322694757,6,0.0393145018480151,190.296957484534,-1.58937506565812,24.81978,23.59766,24.80202,24.3618,22.89242,0,1.30535,0.369754,0.8371843,0.8472868,0.7006421,0
