id,label,ra,dec,mag
78152967542707025503,SN,28.19037,-48.89003,16
80144734596564179738,VS,33.85946,43.27542,18.076
38668943135605226759,SN,49.05896,-18.3171,18.04
22299880342489796315,AGN,89.99562,52.11518,17.48
4428841626283599662,VS,117.89625,69.42578,16.362
22341052895775642288,SN,66.58108,-10.46275,21.8
71862037868089089464,SN,332.41137,17.66122,16.7
56669000541368689116,SN,54.94825,66.71833,18.1
23020511139989413504,SN,65.06208,-43.82337,16.981
70642983166952492655,SN,334.06604,40.06,18.765
61915005688518727110,SN,356.49533,9.2664,18.68
92529305763692194599,SN,107.10333,-23.78943,18.579
52691627284838546798,SN,50.13108,42.64439,17.6
23808907532520909212,SN,30.10504,3.3224,19.612
22616997805165637002,SN,45.53221,-11.36682,18.926
42871919896366341156,SN,6.525,25.72128,17.952
53687526049279635560,SN,316.41254,11.40878,19.171
33625232801331661554,SN,141.69942,10.76799,18.2
34820430510275424419,SN,107.86342,-32.11058,18.293
9953032720804047833,SN,350.78421,10.64851,18
63880600997476469738,SN,352.7345,23.18684,18.845
60076272509161660673,AGN,17.2465,32.63447,17.3
32590693265323935542,SN,137.00733,27.25147,17.3
68158330994224422384,SN,32.61762,-16.98111,18.933
37374333157250650466,SN,32.36012,-42.68772,17.939
67758867770592469828,SN,358.58567,-17.30585,17.05
47635849840405598298,SN,123.93079,-28.85551,15.8
42334092811564117684,SN,69.96146,7.06525,17.9
37116935526477822880,SN,62.25892,-1.16011,17.9
39919469186986038421,SN,115.35458,5.45607,18.332
48811558525889616829,SN,79.83454,-17.61159,18.385
33233843901506684649,SN,44.89596,-21.86848,18.809
24284096243824030705,SN,52.47992,-18.29431,18.699
67117708325361296301,SN,41.58742,-14.68528,19.561
72758935495237590723,SN,314.93325,-28.98095,18.696
53383614677991724014,SN,62.32042,-20.69967,18.833
17700874476952831318,SN,325.92017,-8.43326,18.402
89108270066308482421,SN,345.83846,25.67707,17.716
66021408034319658382,VS,286.45454,49.29744,17.394
7523347705081158190,SN,5.31275,-0.94435,18.96
55282118821939438728,SN,357.10696,-1.7268,18.741
88624266030910666810,VS,66.28267,-23.97277,17.183
98685283994900507237,SN,65.41912,-3.54065,19.2
85405465429028608397,SN,327.42712,-1.24763,19
83429838648830456581,VS,87.90971,16.09193,18.414
78895590580705867277,SN,105.95854,13.27159,17.389
30489311974361554311,SN,58.8885,33.26691,18.904
30567015017097272367,SN,154.33671,63.85973,17.24
71241756229154437124,SN,326.16271,7.02442,18.7
75560787129243039136,SN,146.573,-68.91107,17.58
39057776565179713279,SN,156.85604,-17.39882,17.14
31923177322767819823,SN,261.58721,41.68459,19.102
84930708895186697416,SN,16.88775,32.40833,18
60492372535664620487,VS,334.59521,34.75235,16.06
88351281274219972960,SN,174.84675,64.80435,18.28
842438173242475429,SN,170.87712,63.36651,16.25
40448703541212283147,SN,319.49863,-45.16685,17.2
31279020021920550727,SN,338.89812,-15.21028,18.71
80868494195278198214,VS,329.44758,32.48475,17.39
60486369988042125974,SN,339.24262,-8.41656,18.9
71932062453209861256,SN,11.79146,37.58805,18.756
6279673275921452165,SN,39.01067,43.47209,17.977
90906844702113309077,SN,77.18329,70.47563,18.552
10230722193342447342,SN,38.60925,32.93732,18.362
26928353262999754471,SN,352.28913,28.15361,18.8
6772672911310089098,VS,359.13187,-50.94516,17.75
2046093569332173431,SN,53.4315,-26.17711,18.933
55982382487704454421,SN,51.32708,-21.8185,18.732
51902044783193712473,SN,236.85321,68.78646,16.87
45281868956438900544,SN,51.43567,-63.88161,16.75
82200435401599831905,SN,13.22342,16.11483,18.2
27520651168309345273,SN,30.58083,-18.36866,19.327
34237713972977614892,SN,59.43975,15.93109,19.2
5969975273599340930,VS,310.19525,32.79639,17.81
31706527927884280253,SN,158.32333,16.40754,17.53
62388258756239993233,SN,298.25512,41.21577,18.95
87767104502556407658,SN,29.03892,17.64144,19.3
24430178088551564216,SN,26.07037,12.25544,17.9
18786071452110654933,SN,330.13721,-27.22482,17.99
23342156978594003803,SN,328.66962,-6.73054,18.78
57283287265378116596,SN,348.79933,-27.91114,18.424
89443069063034866864,SN,335.50825,-26.16712,18.198
21831359268681325198,SN,327.08367,-34.95295,15.5
13611691307646410706,SN,313.93596,-15.57948,19.45
63804989256854394000,AGN,323.54296,-1.88813,16.88
94368260330393544021,SN,7.6225,-8.78034,18.8
28483874763284885128,SN,115.35846,18.72951,16.6
13451802146922397934,SN,310.49621,13.16036,18.69
92011793288702156649,VS,303.62292,19.1203,17.87
64836601629316879018,SN,37.93567,2.69124,21.8
10547989907861897089,VS,91.47396,-29.09612,15.4
53587403731648881651,SN,355.53171,-17.20221,19.106
10066980900191267748,SN,346.82421,-17.48126,19.085
1686832632007518749,SN,56.68208,-46.62204,18.02
81385370602394260418,SN,16.34042,-1.12397,18.429
54913574090896092084,SN,354.65212,-11.39148,18.538
38962073308371770903,SN,20.40387,-3.59321,18.444
13160262371954495189,SN,2.31525,5.29652,19.992
32083313564677822104,SN,53.88567,-61.27938,16.5
57183616714450998956,SN,335.02612,-28.39927,18.61
45999779051311912695,SN,42.70225,-43.41447,18.28
77511977106929603188,SN,58.6685,-40.8792,17.86
82406234686743986773,SN,261.44133,34.38032,18.33
4010038822865157649,SN,297.78146,50.56311,19.039
51406330119060319180,SN,25.71596,31.48238,18.634
29315338115283743021,SN,0.96075,-11.47466,17.444
35361272343300313768,SN,39.09883,31.70968,18.337
11475893973066293225,SN,132.42112,-8.09201,16.155
3795369642584377553,SN,267.30267,25.37248,18.48
52437958797290292737,SN,160.13704,32.51975,18.59
91208454958798080374,SN,52.93912,-39.61436,18.81
31604716923371614533,SN,53.08221,68.09961,18.9
53540595826249634130,SN,67.782,-63.31975,16
86169070695610254562,SN,38.13154,35.4836,18.564
13734049246777495425,SN,323.88775,22.262,18.99
82989764329780822569,SN,111.9055,35.60788,17.3
66761546285443886400,SN,237.82358,-15.45297,17.984
7466991638268874454,AGN,115.43992,16.21836,18.38
86124202390942806500,VS,99.71075,1.98881,17.4
38861141938206995119,SN,134.05458,32.50983,18.99
37092455977338667007,SN,359.09092,32.45669,16
40945211888411973153,SN,220.7135,32.99745,17.44
74059314716075714051,SN,136.18342,37.22806,18.62
48765074430667111094,VS,262.63033,-32.70416,16.76
30911966581891575733,SN,196.35004,56.32418,17.21
6023894555556353994,SN,36.06383,-15.55533,18.16
18084173127070481447,SN,230.33037,74.56266,18.53
53582452920543740795,SN,335.89379,11.86,18
25215372357231621795,VS,328.95337,-17.8157,16.34
55261871969953444641,SN,0.95504,7.46669,17.9
10770363110203041951,SN,330.52112,-7.11981,20.66
33646154961661036766,SN,45.55604,3.81032,17.72
26142947000055139687,SN,60.90042,-69.62942,20.85
16963739743289185154,SN,355.44496,-1.35084,17.1
40515552050641757831,SN,65.84308,25.41133,18.86
29229586485842606243,SN,352.98567,26.32581,19.4
76725300495227958873,SN,75.80475,-22.8331,15.5
96710791816662853416,SN,10.69617,41.26675,17
11505901628347586158,SN,357.70708,-38.85189,18.31
90971335129041449043,SN,298.07137,58.98268,18.79
83457985397581896119,SN,338.54825,-28.78715,18.5
94213376913026549384,SN,34.65054,5.25426,18.97
14841091162193179532,SN,3.016,1.1034,19.38
11419230000381628711,SN,7.15542,38.08837,18.69
74843199088196393429,SN,36.87812,21.98867,18.37
96277489583703110087,SN,18.15912,5.76622,18.98
15353798057384709608,SN,257.68808,32.87832,18.12
55205271570915603052,SN,35.66742,28.25692,17.6
74256584369217316529,SN,240.25083,76.12672,18.27
20197191697224466299,SN,47.63392,46.24843,18.88
60996811994581380633,SN,10.81708,41.33564,17.5
99057023710579671823,VS,15.52833,1.27577,16.69
82440608499851847475,SN,239.37375,15.87276,16.5
7111549381130206929,SN,352.97333,-5.01206,17.9
36443949200442862940,SN,8.51908,-10.56054,19.11
24024047071713569243,AGN,20.49933,-1.04019,18.42
41346815307327943829,SN,104.81079,24.92235,17.59
53666457095924984614,SN,49.38204,-35.15208,17.28
40817989501269582141,SN,292.09004,56.57936,16.6
82108531135261574747,VS,102.26946,17.50114,17.4
43659356438315412542,SN,350.56325,-23.70274,19.07
69125184720462940324,SN,349.81154,-11.52039,19.18
18274989124342120916,VS,317.78383,63.54869,16.01
57127521021093057418,SN,38.87562,-9.35415,15.1187
57172345423511947280,SN,3.2135,-22.86172,18.92
31951896571722622307,SN,295.91787,56.11008,14.5
51561236983468511952,SN,113.76917,-46.92236,17.33
64585330349025633945,SN,39.99287,-0.53011,18.86
67769925448663253558,SN,32.11667,6.38794,18.9
80500653508996820355,VS,78.18787,-69.95557,15.05
53321210134556041591,SN,52.23812,-7.09428,18.85
16342974434609104758,SN,72.86562,-16.96063,17.1
39255922635654923836,SN,176.84146,89.08598,16
81785617440918116757,SN,354.1075,27.39829,17.1
47325716084868132281,SN,131.79912,-33.75303,17.54
92036926048248103512,SN,138.43642,76.47892,14.7
97112382038150482851,SN,41.99804,-22.00026,19.47
22154988541311940895,SN,40.95171,32.52603,15.4
8868029565670683576,SN,300.93708,-27.98865,16.5
81710426851096829647,AGN,15.36571,-20.40385,19.49
17640446011622266911,AGN,42.93712,-39.65807,20.29
30965771032528466491,SN,26.916,-22.68644,18.59
16187487022553163534,SN,28.68529,-7.004,18.5
31585871664695001839,SN,24.93687,-23.25477,18.27
36196362584412280331,SN,359.47804,28.50343,18.8
65744893735583368799,SN,346.25254,28.76187,18.8
33048052585066105041,SN,13.99404,-9.62649,18.62
23399491463876387331,SN,17.94542,7.36299,19.09
84003879464552076488,SN,315.75429,-49.31772,19.68
11026974988285571783,SN,9.13725,-30.58206,19.09
91120005025016578799,SN,359.39479,2.08644,18.62
91942759605152097894,SN,84.132,16.64239,17.9
94962232203244781486,SN,157.00908,-42.10575,16.36
88319478262827302101,VS,33.11746,46.89256,17.53
6918996782760627501,SN,272.9425,0.85796,18.4
81974461459600004906,SN,352.52558,5.69304,19.56
5540293629616834070,SN,37.612,-43.01475,17.9
94255188275036240357,SN,343.61954,-13.53072,17.3
46109419167352341203,SN,322.539,-51.0383,19.3
28074636424904273049,VS,303.22875,16.21147,16.99
7213967796425411854,SN,10.12742,41.64789,16.3
96059668019042223730,SN,329.19658,-10.28176,18.36
21634433364376039533,VS,282.06329,17.28623,17.9
14205391612222828365,SN,14.71983,-35.86384,19.71
54277630581954057518,AGN,29.54012,-32.9761,19.63
12391710244621625632,SN,22.39963,-19.11825,19.45
65826118366280945102,SN,330.67287,2.19053,18.84
11085556844916718157,SN,3.21621,-32.73139,19.5
99437051467509039130,SN,7.89654,-26.18795,18.47
3347729519113686667,VS,216.32292,-26.24835,18.16
40944702312534853363,AGN,32.00537,-37.0955,20.17
79231872484478550143,VS,298.19733,-6.19258,17.64
32414535213712969839,OTHER TRANSIENT,197.45037,-23.38149,17.3
31460352040464322429,SN,11.68429,-18.82279,19.31
45148631629844359100,SN,23.2875,-6.56258,19.31
62666039328034770626,SN,328.82692,-26.31302,18.74
9687987020752769153,VS,300.43367,-33.98276,16.67
28889414313577153802,SN,333.14346,38.67714,18.2
43018792126425257562,SN,300.86417,6.99089,18.95
82138246095981031986,SN,239.4095,-22.95212,19.59
39942376272580046222,AGN,37.68879,-45.11725,18.39
93715495245163920288,SN,19.39362,-25.77563,19.54
23904664640981989238,SN,26.80704,-28.1539,18.5
2514822191969336039,SN,340.45846,-26.10725,18.88
12185253821826266100,SN,41.23929,34.09477,17.1
79632998605337331664,AGN,27.11429,-31.86887,19.64
91158471078571354488,AGN,43.52958,-41.62554,18.36
70440979863232143952,SN,20.70629,-13.17319,19.66
7082130708718758822,SN,21.17917,-40.61002,20.16
56013190034394440851,AGN,27.58742,-33.64015,19.48
1537345210024875106,AGN,16.13746,-15.86898,19.84
68851160666476286875,SN,351.62817,-24.46456,18.34
99621627991664490589,SN,5.2145,-15.52029,18.86
33476030924504460081,VS,265.24821,-61.34725,17.54
74723321038196703581,SN,101.68762,-27.24885,17.13
50620959965316215724,SN,55.50571,-39.33193,17.2
85986471492385624464,SN,96.13921,-15.67818,17.93
99332554581421937681,SN,92.79883,-33.35025,16.5
78691139309604970669,SN,274.53925,18.09019,17.57
28819014423612351943,SN,88.27004,-17.86764,16.39
77558755916995509672,VS,10.10154,41.06756,15.8
29917766842415226067,SN,71.45596,-59.24516,17.0406
813772085270856568,SN,18.89679,-0.84453,18.2826
72284392807779626498,SN,255.83787,45.41351,16.9
21119997915412778964,SN,225.3155,58.06158,18.79
75713597801646014954,SN,358.32096,-32.77579,16.6
36473645285108700115,SN,304.29725,58.2025,16.9
67548842405659884196,SN,256.3665,69.22202,17.76
90726271451053843871,SN,330.67679,-32.79264,15.89
21752755454473733949,SN,80.49529,3.48492,16.81
30171987783127990942,SN,95.39487,-27.21486,17.1687
56755235608841489223,SN,11.35621,39.84787,16.77
33196555397145895796,SN,317.08175,-43.6703,18.51
18991788282052249751,SN,330.20587,-31.15649,19.02
1391347518176995791,SN,232.66887,45.98105,18.24
10481964171827677740,SN,14.69392,13.65431,18.06
22046805999497886621,SN,288.2165,-60.38288,20.06
20182273974145933321,SN,334.80917,-28.40317,19.73
12377938201639196571,SN,71.86762,23.98273,18.07
69313441394392450053,SN,43.92746,75.15381,16.1
26652698219965249418,SN,49.47212,-7.30027,17.81
92229237325845352335,SN,22.24517,19.56528,17.7
91284409860736828447,SN,9.92862,23.27651,19.09
96683837525676271322,AGN,259.98292,41.68037,16.9
10836037334005961524,SN,249.4525,11.79185,18.61
6072401400577362308,SN,240.33492,26.0229,18.93
19294873850703536825,SN,222.40704,18.70009,16.6
10602273095055475383,SN,246.39146,41.68219,18.99
11537563737153849427,SN,28.25629,12.71279,18.38
58191378642227910365,SN,43.50921,2.96794,17.1
42558336015245524604,SN,31.56162,9.64956,16.8
91950514953490686867,SN,253.59912,41.33603,17.56
68938650746061587600,SN,281.23117,27.30721,18.72
32794971247767891553,SN,337.42858,11.80464,18.59
20427281535591610864,SN,281.42879,28.58496,18.99
46905930068309112538,SN,317.85229,0.35499,19.1
39968698768572151404,SN,329.71604,-14.86304,18.68
51090036747835504924,SN,320.06083,-4.88092,17.4
65916732385823819417,SN,162.04083,10.62531,19.6
60524256049706697134,SN,20.06017,3.40277,17.3239
10835748019831912858,SN,218.11383,27.42688,17.34
77275050140358752203,SN,322.30575,-0.2947,17.5
99511636943959657586,SN,305.44767,-10.73146,17.25
11565713633045353967,SN,350.27046,3.50001,18.95
82645498378216446530,SN,79.97654,-56.18569,16.48
95454180170085008633,SN,230.83129,8.61628,18.8
9343181861310980780,SN,235.24871,51.43792,17.3
11711987614613126804,SN,293.44004,-60.96728,18.5
80115249975272851575,SN,49.36608,-0.08646,16.7
63473254663679426395,SN,196.95242,62.34729,17.3
87353544299317003460,SN,218.02567,21.83297,18.42
20916843369604101999,SN,263.66658,26.30611,17.52
69197274841453071067,SN,199.76625,-2.51273,16.81
96780513373804983992,SN,322.74175,-7.08495,18.62
88607208742940162101,SN,310.70267,-11.61309,19.54
76367967677823665328,SN,236.87042,11.97806,16.82
26240729190340634462,SN,328.57792,-3.00067,19.8
85069078074351957750,SN,331.02917,0.88133,19.86
65950100914607387353,SN,6.89167,-12.5341,18.07
58006755924710658031,SN,219.43796,21.34139,18.94
14811765188846783092,SN,277.92458,16.65204,16.7
14066459001879256213,SN,344.61375,-0.26681,18.1
56585622162760923522,SN,210.56883,7.67895,18.91
92900887031710897271,SN,212.88779,2.47561,19.33
57720830747109773286,SN,197.74712,78.41018,16.9
46474316181470984399,SN,239.84629,53.27647,18.83
98913197881760272527,SN,356.28029,9.06046,18.66
2216190632346154576,SN,176.84696,23.36488,16.3
67907582068720307271,SN,217.43083,7.25434,18.28
29994613172643021616,SN,319.462,-25.10666,17.84
34071763543250695378,SN,295.30121,-23.50033,17.88
91075690574490554485,SN,26.12867,4.66824,17.36
17868292391545288617,SN,243.44229,22.91643,17.99
91065299764702843294,SN,197.40008,-18.9721,16.6
58073928594344523723,SN,227.31171,-11.33422,16.8
6038600894618076442,SN,214.61542,12.88466,18.01
98108348493287503695,SN,46.29492,-45.55097,17.71
60507643690486933106,SN,150.07737,54.53974,15.66
32037550125125376199,SN,14.27808,8.97255,17.8
65915405121280136054,SN,311.58775,-27.52446,19.29
90848348401970270586,SN,345.63412,32.58699,16.65
6623882286809541499,SN,303.67525,-8.74691,18.55
56288267773273396415,SN,241.73508,15.67916,18.52
42569198097091570362,SN,18.14267,0.29198,16
92257477056099603483,SN,252.79008,29.07652,19.66
70336688027515393147,SN,220.78104,1.09686,18.15
77156051501881953339,SN,192.15004,-41.32598,17.2078
55413897675295889899,SN,357.36779,-30.41797,18.92
15455368778726991399,SN,357.95654,-4.76254,18.87
41591601670637073758,SN,343.90463,19.17335,17.4
3016148700395862818,SN,178.22188,44.12394,17.6
57155459877917535022,SN,236.11862,-7.47148,18.83
43805671921719755876,SN,215.44233,-1.38758,18.08
58608839377193197747,VS,236.08217,-6.82052,17.3
52057942689159440300,SN,154.77342,46.45391,16.72
13241704103167401591,SN,155.83087,22.39397,17.4
5331019258939405092,SN,174.65358,-9.02998,18.44
53033573730846527039,SN,213.70387,-29.56021,17.4
76638692520364168415,SN,270.13033,2.43182,18.11
10172212691903326244,SN,241.06542,17.95762,18.36
16696705713501581527,SN,219.71142,14.74055,18.58
1107733938515863681,SN,167.43862,46.4096,18.64
80509950539210960901,SN,206.932,3.41118,17
25264348726430813674,SN,224.21858,9.27152,16.6
11761687442753442649,SN,308.68433,60.19331,12.8
11269923250834696196,SN,353.12042,23.93644,16.4
13317671457113496155,VS,277.195,32.45163,16.04
99168550052359729647,SN,235.05904,11.34486,18.1
66440475427766095444,SN,135.88537,-21.33416,16.9
5669774073170494024,SN,187.93204,36.2097,17.1
78458135365257161802,SN,338.18554,-59.47168,17.2
15998893330025224379,SN,263.10854,7.0632,17.9356
10105028786610170954,SN,255.81075,61.45248,18.67
60189844413866917919,SN,204.16683,-33.96702,15.7
49129015152520769869,SN,205.49,-4.37029,18.57
52913509779884254032,SN,153.80625,0.95627,19
64793590742789721644,SN,273.51429,21.87742,19.2
78529351376878424538,SN,210.44208,9.49928,17.9
40464286573733316732,SN,176.96587,-33.82658,18.6
93291512228889434876,SN,196.43275,-37.67668,18.69
61776112072468841660,SN,132.83892,22.94434,18.93
87451283809115963845,SN,197.88783,-19.15634,18.67
