ID,RA,DEC,Label,Redshift,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS distance,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS obj,SDSS run,SDSS rerun,SDSS field,SDSS camcol
4897,217.41504,39.15911,SN,,,,,,,,,0,1,,20,,3/17/2009 0:00,,,1.24E+18,3,0.033212711,217.414948,39.15856108,20.0877,18.96824,18.33367,17.96513,17.79633,213,3813,301,391,1
4895,201.79375,31.50903,SN,,,,,,,,,0,1,,19.2,,3/17/2009 0:00,,,1.24E+18,3,0.003453055,201.7937063,31.50898615,21.55099,20.79578,20.56455,20.62783,19.99918,438,4623,301,266,4
4894,181.71525,26.96017,SN,,,,,,,,,0,1,,17.8,,3/17/2009 0:00,,,1.24E+18,3,0.010919038,181.7152101,26.95999152,20.05828,18.98391,18.55317,18.32458,18.38228,296,5112,301,462,2
4893,175.47521,10.42944,SN,,,,,,,,,0,1,,20.1,,3/17/2009 0:00,,,1.24E+18,3,0.047515214,175.4750736,10.43022048,20.70789,18.67105,17.54723,17.06466,16.74803,295,3031,301,369,5
4892,138.64233,51.17489,SN,,,,,,,,,0,1,,20,,3/17/2009 0:00,,,1.24E+18,3,0.011781502,138.6422859,51.1750844,21.27081,20.65771,20.32118,20.02721,20.55229,526,2243,301,157,6
4891,120.197,46.94828,SN,,,,,,,,,0,1,,20.2,,3/17/2009 0:00,,,1.24E+18,3,0.005094472,120.1968983,46.94832887,20.0756,18.81412,18.02175,17.58441,17.22861,297,1402,301,105,5
4883,215.98258,35.18478,SN,,,,,,,,,0,1,,18.6,,3/2/2009 0:00,,,1.24E+18,3,0.046969255,215.9829198,35.18551189,19.02576,17.78157,17.32277,17.0645,16.8531,147,4002,301,58,2
4875,185.69779,65.85117,SN,,,,,,,,,0,1,,15.4,,2/27/2009 0:00,,,1.24E+18,3,0.241360334,185.691326,65.84813887,16.69963,15.58089,16.05264,24.36316,22.84465,103,3058,301,71,3
4873,162.84196,8.57853,SN,,,,,,,,,0,1,,16.8,,2/26/2009 0:00,,,1.24E+18,3,0.080809287,162.8408598,8.577736073,23.72531,25.0029,24.08285,24.12525,20.64508,1278,3031,301,285,2
4870,227.89967,5.39653,SN,,,,,,,,,0,1,,17.6,,2/19/2009 0:00,,,1.24E+18,6,0.08749833,227.901116,5.396763129,23.88299,21.80087,21.33139,20.58711,20.55871,228,3910,301,118,3
4866,249.87029,21.31544,SN,,,,,,,,,0,1,,16.5,,2/15/2009 0:00,,,1.24E+18,6,0.099823909,249.8685281,21.31516844,25.46218,23.95294,24.14566,24.62663,21.67289,215,3919,301,311,4
5246,153.203,43.18319,SN,,,,,,,,,0,1,,18.8,,2/2/2009 0:00,,,1.24E+18,3,0.041338778,153.2034896,43.18377928,19.41653,18.41765,17.9317,17.651,17.67933,253,3530,301,236,4
5244,207.8405,14.14378,SN,,,,,,,,,0,1,,16.7,,1/30/2009 0:00,,,1.24E+18,3,0.03911155,207.8403778,14.143139,19.56716,18.81499,18.59518,18.49281,18.43129,262,4381,301,242,4
5240,170.16158,-3.54619,SN,,,,,,,,,0,1,,16.2,,1/28/2009 0:00,,,1.24E+18,3,0.041229937,170.1609042,-3.546321336,16.57735,15.47075,14.97723,14.72337,14.52949,157,2194,301,400,1
5158,194.70042,27.67378,SN,,,,,,,,,0,1,,16.8,,1/13/2009 0:00,,,1.24E+18,3,0.164853269,194.6975029,27.67471553,16.40434,14.54006,13.73,13.32022,13.05527,67,5087,301,273,5
5077,41.29333,-4.71372,SN,,,,,,,,,0,1,,16.5,,1/13/2009 0:00,,,1.24E+18,6,0.080615356,41.29328408,-4.71506281,22.66127,22.88954,23.87083,24.3618,22.82689,95,6572,301,185,3
4839,9.26987,-6.16089,SN,,,,,,,,,0,1,,19,,10/1/2008 0:00,,,1.24E+18,3,0.022079619,9.269892067,-6.161257339,22.77308,21.95742,21.3249,21.33917,21.08996,354,7881,301,84,1
4838,346.58346,9.67711,SN,,,,,,,,,0,1,,19.3,,9/21/2008 0:00,,,1.24E+18,6,0.027219721,346.5830097,9.677016135,23.72042,21.97355,21.02493,20.93885,20.83207,651,7784,301,108,4
4835,5.13117,28.92531,SN,,,,,,,,,0,1,,20.9,,12/3/2008 0:00,,,1.24E+18,3,0.005345875,5.131089004,28.92536397,23.54765,22.58665,21.89201,21.58133,21.4134,822,8116,301,260,1
4834,113.80846,39.28114,SN,,,,,,,,,0,1,,20.4,,11/29/2008 0:00,,,1.24E+18,3,0.021252258,113.8082083,39.28143579,20.36487,19.3778,18.95622,18.60614,18.45403,473,1402,301,45,5
4833,124.05183,-7.35897,SN,,,,,,,,,0,1,,18.7,,11/27/2008 0:00,,,1.24E+18,3,0.026306484,124.0516312,-7.358578377,24.70494,22.72113,22.09153,22.24172,21.92604,1342,6749,301,35,2
4832,159.86192,5.09006,SN,,,,,,,,,0,1,,18.2,,12/30/2008 0:00,,,1.24E+18,3,0.034126972,159.8624889,5.09010967,19.86228,18.44179,17.7971,17.44179,17.24293,278,2125,301,274,5
4819,36.945,-4.57975,SN,,,,,,,,,0,1,,21.2,,11/3/2008 0:00,,,1.24E+18,3,0.064415873,36.94571402,-4.580553765,23.1238,22.18169,21.29045,21.05057,20.90364,437,7881,301,268,3
4814,10.82758,42.17061,SN,,,,,,,,,0,1,,18.2,,11/26/2008 0:00,,,1.24E+18,3,0.153060278,10.83072294,42.17165003,18.48938,17.4912,17.20267,16.91311,16.82586,39,3367,301,82,5
4806,139.71842,18.95578,SN,,,,,,,,,0,1,,19,,11/23/2008 0:00,,,1.24E+18,3,0.143345034,139.7207862,18.95494361,24.42887,25.54215,24.24579,22.20806,22.95231,225,5080,301,174,1
4804,145.85925,25.17275,SN,,,,,,,,,0,1,,16.4,,11/22/2008 0:00,,,1.24E+18,3,0.025162218,145.8588592,25.17252463,24.67373,23.067,22.54585,22.7669,22.17406,1151,5038,301,130,1
4799,138.18179,9.92997,SN,,,,,,,,,0,1,,16.7,,11/6/2008 0:00,,,1.24E+18,3,0.007863152,138.1818126,9.930099145,21.38963,20.28537,19.80088,19.52632,19.36331,342,3830,301,141,2
4798,1.00796,-11.16875,SN,,,,,,,,,0,1,,17.2,,11/20/2008 0:00,,,1.24E+18,6,0.090269483,1.006693652,-11.16790146,24.8822,22.13098,21.77901,20.48714,19.74637,124,1729,301,89,1
4797,6.67983,-3.59869,SN,,,,,,,,,0,1,,15.2,,11/21/2008 0:00,,,1.24E+18,3,0.014510622,6.679603279,-3.598604626,19.94282,18.05434,17.03568,16.96431,16.69217,24,7907,301,116,1
4793,4.88008,28.8625,SN,,,,,,,,,0,1,,22.1,,10/31/2008 0:00,,,1.24E+18,3,0.028672468,4.879844417,28.86206896,20.02346,18.96704,18.63517,18.37018,18.21389,524,8116,301,259,1
4791,354.61467,23.56231,SN,,,,,,,,,0,1,,21.6,,9/21/2008 0:00,,,1.24E+18,3,0.027839924,354.6145328,23.56186336,21.43246,20.33536,19.65466,19.31168,19.04043,743,7708,301,172,1
4790,336.30846,-1.71994,SN,,,,,,,,,0,1,,21.8,,9/21/2008 0:00,,,1.24E+18,3,0.183328428,336.3080244,-1.716915711,23.30929,23.24396,22.60889,22.06638,21.16457,119,8038,301,61,5
4789,353.71954,18.2265,SN,,,,,,,,,0,1,,18.8,,11/7/2008 0:00,,,1.24E+18,6,0.094123588,353.718678,18.22516188,20.60813,20.88818,20.76671,22.84771,22.32316,99,7912,301,117,6
4784,69.85921,9.14211,SN,,,,,,,,,0,1,,18.3,,11/3/2008 0:00,,,1.24E+18,3,0.086956732,69.85818737,9.143149728,23.79424,21.77955,20.938,20.44392,20.3795,781,6519,301,60,2
4781,341.18204,-3.14753,SN,,,,,,,,,0,1,,18.4,,10/29/2008 0:00,,,1.24E+18,6,0.00992187,341.1819255,-3.147649429,19.6738,18.4657,18.45214,18.88314,19.19107,223,7778,301,191,1
4780,21.77408,3.21825,SN,,,,,,,,,0,1,,17.6,,9/21/2008 0:00,,,1.24E+18,3,0.009554754,21.77418187,3.218372531,22.23381,21.64227,21.62575,22.27695,21.47546,540,8061,301,41,5
4775,61.62292,14.87056,SN,,,,,,,,,0,1,,17.8,,9/24/2008 0:00,,,1.24E+18,3,0.017979623,61.62303146,14.87083963,19.52509,20.5618,18.85617,18.12209,16.77645,1179,6003,301,118,5
4773,20.22842,4.80531,SN,,,,,,,,,0,1,,16.3,,10/20/2008 0:00,,,1.24E+18,3,0.065394632,20.22802101,4.804295195,21.8169,19.95386,19.13899,18.76928,18.51233,79,7718,301,123,3
4752,17.95475,14.64083,SN,,,,,,,,,0,1,,17.3,,9/14/2008 0:00,,,1.24E+18,3,0.015338466,17.95495735,14.64067155,20.83015,19.53805,19.18467,18.96631,19.12559,356,4800,301,18,3
4745,38.52108,1.39514,SN,,,,,,,,,0,1,,18.5,,9/2/2008 0:00,,,1.24E+18,3,0.001457421,38.52105726,1.395131441,19.87003,18.00262,17.2472,17.02331,16.82367,228,7717,301,587,2
4744,258.20775,42.81439,SN,,,,,,,,,0,1,,18.9,,9/1/2008 0:00,,,1.24E+18,6,0.168078959,258.2108212,42.81605487,24.2815,24.10199,24.58112,23.47347,21.31511,122,4682,301,208,4
4742,50.07767,41.36222,SN,,,,,,,,,0,1,,19.7,,8/30/2008 0:00,,,1.24E+18,6,0.217693888,50.07307705,41.36335178,23.89523,23.27198,22.50721,21.19276,20.92343,2660,3629,301,68,1
4733,203.73029,13.73017,SN,,,,,,,,,0,1,,17.2,,8/18/2008 0:00,,,1.24E+18,6,0.076241816,203.7293237,13.72931351,24.35646,24.21577,22.70795,23.58107,22.14307,107,4381,301,216,2
4732,42.92662,42.83097,SN,,,,,,,,,0,1,,18.1,,8/18/2008 0:00,,,1.24E+18,6,0.177900445,42.92423803,42.83336581,17.54433,16.27996,15.86979,15.72963,15.71576,461,3643,301,29,3
4724,255.03,23.13239,SN,,,,,,,,,0,1,,18.7,,8/2/2008 0:00,,,1.24E+18,3,0.048262487,255.0304834,23.13306037,21.88392,19.68513,18.81864,18.10278,17.67315,293,3918,301,405,2
4723,19.4195,43.64414,SN,,,,,,,,,0,1,,18.1,,8/3/2008 0:00,,,1.24E+18,6,0.072584343,19.41782831,43.64414973,22.52887,24.48041,24.80203,24.3618,22.82689,106,6426,301,110,2
4722,10.46683,32.99033,SN,,,,,,,,,0,1,,16,,8/3/2008 0:00,,,1.24E+18,6,0.042376235,10.46717955,32.98968746,24.94512,25.11437,24.80203,24.3618,22.69341,62,8111,301,139,5
4718,241.38821,17.59256,SN,,,,,,,,,0,1,,18.9,,7/28/2008 0:00,,,1.24E+18,3,0.175979033,241.3910471,17.59369506,17.53063,15.55223,14.58836,14.1098,13.73977,99,4646,301,312,3
4714,27.90113,19.10469,SN,,,,,,,,,0,1,,16.2,,7/20/2008 0:00,,,1.24E+18,3,0.074002925,27.90110547,19.10345684,15.77374,14.1514,13.30947,12.88493,12.59198,75,7923,301,357,5
4712,14.13733,-1.77111,SN,,,,,,,,,0,1,,15.5,,7/16/2008 0:00,,,1.24E+18,6,0.001399369,14.13733595,-1.771087448,20.43315,18.16294,19.09247,19.07124,19.02884,51,7778,301,411,5
4710,345.819,8.87217,SN,,,,,,,,,0,1,,17.6,,7/14/2008 0:00,,,1.24E+18,6,0.000721394,345.8190006,8.872157993,24.63465,20.07505,20.33757,20.3919,21.45928,82,7814,301,55,2
4700,254.12733,27.97589,SN,,,,,,,,,0,1,,17.2,,6/30/2008 0:00,,,1.24E+18,3,0.09955987,254.1271479,27.97754152,16.90916,14.70487,13.76997,13.23039,12.85857,17,4832,301,26,2
4698,332.71529,2.10822,SN,,,,,,,,,0,1,,16.8,,6/28/2008 0:00,,,1.24E+18,6,0.005975229,332.7152676,2.108122961,23.51611,21.35344,21.12602,21.88778,22.82689,79,7712,301,147,3
4692,229.87654,48.89911,SN,,,,,,,,,0,1,,22.2,,5/14/2008 0:00,,,1.24E+18,3,0.003582789,229.8764639,48.89914264,25.61973,23.15689,22.48962,23.66122,22.05149,635,3705,301,179,5
4688,8.79717,23.25419,SN,,,,,,,,,0,1,,16.6,,6/8/2008 0:00,,,1.24E+18,3,0.016677002,8.797394525,23.25400371,25.58628,21.52811,22.50004,21.70435,21.43384,13,7917,301,159,5
4682,3.664,-7.32319,SN,,,,,,,,,0,1,,14.5,,6/13/2008 0:00,,,1.24E+18,6,0.19922148,3.66700181,-7.324659812,17.0209,14.81555,14.55375,16.06029,12.66392,125,8095,301,324,4
4673,330.602,18.32261,SN,,,,,,,,,0,1,,19.1,,5/31/2008 0:00,,,1.24E+18,3,0.064105861,330.6008885,18.32277812,24.93651,21.80606,21.00618,20.71762,21.20298,25,8102,301,43,2
4671,175.8935,46.36767,SN,,,,,,,,,0,1,,22.5,,4/2/2008 0:00,,,1.24E+18,3,0.01564995,175.8934351,46.36741304,25.38379,23.07923,21.7399,21.18627,19.99201,965,3698,301,128,2
4665,242.76812,52.45222,SN,,,,,,,,,0,1,,17.7,,5/16/2008 0:00,,,1.24E+18,3,0.120524542,242.7669518,52.45034166,16.53294,14.55664,13.64599,13.22089,12.93741,234,2206,301,146,4
4664,230.67625,30.36889,SN,,,,,,,,,0,1,,19.3,,4/27/2008 0:00,,,1.24E+18,3,0.018180139,230.6764066,30.36861877,22.78377,22.02726,21.72465,21.70797,21.55313,864,4002,301,146,3
4663,187.96129,14.02044,SN,,,,,,,,,0,1,,21.3,,5/10/2008 0:00,,,1.24E+18,6,0.010320804,187.9612279,14.02027889,24.26326,23.4604,22.24527,22.08313,22.27494,973,4381,301,114,1
4655,187.82875,8.38836,SN,,,,,,,,,0,1,,21.2,,3/10/2008 0:00,,,1.24E+18,3,0.04720703,187.8285102,8.387609826,18.45486,17.70465,17.07032,16.67077,16.44644,105,3841,301,153,6
4654,187.25533,12.37189,SN,,,,,,,,,0,1,,20.7,,3/10/2008 0:00,,,1.24E+18,3,0.011432845,187.2553776,12.37170522,19.95091,18.83554,18.14391,17.75437,17.4954,114,3063,301,49,3
4652,189.74058,11.1295,SN,,,,,,,,,0,1,,17.7,,4/22/2008 0:00,,,1.24E+18,6,0.068349174,189.7394406,11.12928151,25.34297,23.32388,21.8283,20.93891,20.79675,115,3903,301,57,6
4651,181.33742,40.946,SN,,,,,,,,,0,1,,17.2,,4/19/2008 0:00,,,1.24E+18,3,0.037455575,181.3367265,40.94566044,20.22657,19.18059,18.93763,18.87019,18.89585,200,3900,301,356,6
4648,133.47767,35.14931,SN,,,,,,,,,0,1,,18.8,,4/19/2008 0:00,,,1.24E+18,6,0.055056693,133.4769731,35.15002926,20.97438,20.29765,19.6243,18.97315,19.03069,264,4516,301,61,5
4635,128.97246,0.70642,SN,,,,,,,,,0,1,,15.9,,3/22/2008 0:00,,,1.24E+18,3,0.056933338,128.9730941,0.70712595,15.2566,13.37462,12.48855,12.07429,11.81908,71,756,301,88,5
4633,192.79954,26.2945,SN,,,,,,,,,0,1,,18.7,,3/5/2008 0:00,,,1.24E+18,3,0.041660839,192.7997044,26.29382148,19.47697,18.41376,18.05146,17.76353,17.70935,143,5115,301,138,1
4632,181.01208,20.24517,SN,,,,,,,,,0,1,,16.8,,3/18/2008 0:00,,,1.24E+18,6,0.032528121,181.0125584,20.24547406,23.5569,21.49363,20.03679,18.98259,18.35724,27,5225,301,110,4
4627,241.45487,19.45478,SN,,,,,,,,,0,1,,18.6,,2/27/2008 0:00,,,1.24E+18,3,0.054764817,241.4553256,19.45397468,22.74051,22.25146,21.4168,21.2757,22.44526,656,4633,301,97,4
4617,186.158,10.83817,SN,,,,,,,,,0,1,,16.9,,2/27/2008 0:00,,,1.24E+18,6,0.069707955,186.1575064,10.83711419,22.13952,21.65361,21.11148,21.57893,22.65207,128,3031,301,439,6
4608,164.41654,37.66164,SN,,,,,,,,,0,1,,17.7,,2/13/2008 0:00,,,1.24E+18,6,0.09815066,164.4155988,37.66309632,24.82144,23.39285,23.31308,24.28017,23.37201,235,4469,301,340,2
4607,162.95187,3.77658,SN,,,,,,,,,0,1,,18.8,,2/11/2008 0:00,,,1.24E+18,6,0.055291784,162.9509663,3.776389942,22.44441,24.40671,22.70437,23.35233,22.05838,267,2126,301,292,1
4605,224.86875,16.65342,SN,,,,,,,,,0,1,,17.1,,2/9/2008 0:00,,,1.24E+18,3,0.119596433,224.8679541,16.65526167,25.27151,24.37812,24.15115,22.14942,21.60364,122,5183,301,602,1
4603,192.40479,28.32958,SN,,,,,,,,,0,1,,18,,1/30/2008 0:00,,,1.24E+18,3,0.06434344,192.4036919,28.32911555,18.75669,17.36127,16.69563,16.25883,16.02486,115,5087,301,259,6
4602,178.43825,48.42264,SN,,,,,,,,,0,1,,17.6,,1/30/2008 0:00,,,1.24E+18,3,0.010338785,178.4384404,48.42252285,19.33553,18.13248,17.65785,17.35257,17.18564,63,3530,301,358,6
4601,173.69133,53.96411,SN,,,,,,,,,0,1,,18.2,,1/30/2008 0:00,,,1.24E+18,3,0.017754028,173.6912275,53.96382031,21.97816,20.80527,20.63197,20.40996,21.29734,631,2821,301,158,2
4860,145.81354,36.28442,SN,,,,,,,,,0,1,,17.2,,2/7/2008 0:00,,,1.24E+18,3,0.05908295,145.8138076,36.2853808,18.98608,17.63036,16.98921,16.62417,16.33389,322,3647,301,62,5
4859,169.87737,54.46283,SN,,,,,,,,,0,1,,17.7,,2/6/2008 0:00,,,1.24E+18,3,0.124104124,169.878481,54.46086499,17.82375,16.02648,15.24714,14.87913,14.60152,230,2821,301,144,4
4851,21.23846,9.55042,SN,,,,,,,,,0,1,,16.5,,1/26/2008 0:00,,,1.24E+18,6,0.007385153,21.23833954,9.550387749,23.85654,20.15515,21.23696,20.8836,21.0369,82,7767,301,76,3
4846,49.31937,41.38267,SN,,,,,,,,,0,1,,18.7,,1/14/2008 0:00,,,1.24E+18,3,0.201788605,49.32194831,41.38542108,16.80149,14.79933,13.78287,13.3676,12.93821,631,3634,301,104,5
4707,171.40396,52.14053,SN,,,,,,,,,0,1,,18.2,,1/4/2008 0:00,,,1.24E+18,3,0.026661681,171.404016,52.14097303,22.3147,21.61642,21.4787,21.27685,20.95063,488,2830,301,365,5
4590,152.33325,14.99244,SN,,,,,,,,,0,1,,18.5,,12/23/2007 0:00,,,1.24E+18,3,0.114144723,152.3320406,14.99093857,17.34337,15.65715,14.89735,14.5109,14.18534,253,5972,301,246,4
4588,18.67992,0.90769,SN,,,,,,,,,0,1,,0,,12/12/2007 0:00,,,1.24E+18,3,0.010246479,18.67997712,0.907850942,22.57377,22.79844,21.51244,21.33155,21.85979,869,4263,301,240,6
4587,18.50425,0.89653,SN,,,,,,,,,0,1,,0,,12/9/2007 0:00,,,1.24E+18,3,0.054368478,18.50472208,0.895756511,23.15446,23.03041,22.30233,22.45608,23.01691,504,4263,301,239,6
4586,37.5985,-9.20556,SN,,,,,,,,,0,1,,0,,12/7/2007 0:00,,,1.24E+18,3,0.117998848,37.60048814,-9.205687128,27.84882,23.97923,19.26543,18.78374,19.03671,846,1729,301,330,2
4585,36.97863,-8.01533,SN,,,,,,,,,0,1,,0,,12/7/2007 0:00,,,1.24E+18,3,0.007416569,36.97860321,-8.015450728,25.13961,23.94247,22.0325,21.11109,20.48919,615,1729,301,327,5
4584,32.17329,-3.56961,SN,,,,,,,,,0,1,,0,,12/7/2007 0:00,,,1.24E+18,3,0.083315192,32.17254436,-3.568437677,23.5975,22.99409,22.65479,22.24361,22.02024,725,7881,301,236,6
4583,31.08879,-3.90303,SN,,,,,,,,,0,1,,0,,12/7/2007 0:00,,,1.24E+18,3,0.011475343,31.0889219,-3.903168785,22.56696,20.84651,19.62857,19.19337,18.95247,497,7881,301,229,5
4582,32.48362,-4.48261,SN,,,,,,,,,0,1,,0,,12/3/2007 0:00,,,1.24E+18,6,0.006461339,32.48357034,-4.482705634,25.06852,23.57344,21.98982,21.11715,21.16569,982,7865,301,131,3
4581,18.79996,-0.03567,SN,,,,,,,,,0,1,,0,,12/3/2007 0:00,,,1.24E+18,3,0.177302175,18.79758095,-0.033917179,23.79793,23.59084,22.39845,21.66671,21.85114,515,4858,301,480,3
4580,18.59475,1.12933,SN,,,,,,,,,0,1,,0,,12/3/2007 0:00,,,1.24E+18,6,0.007187945,18.59474256,1.129449568,23.81038,23.38272,22.40434,22.16932,22.376,139,4858,301,478,6
4579,18.12171,0.28367,SN,,,,,,,,,0,1,,0,,12/3/2007 0:00,,,1.24E+18,3,0.017731928,18.12170986,0.283965532,23.44914,21.69722,20.23547,19.7784,19.33587,799,4858,301,475,4
4578,31.81892,-4.70644,SN,,,,,,,,,0,1,,0,,12/1/2007 0:00,,,1.24E+18,3,0.014266604,31.81877213,-4.7062534,24.87804,24.11279,21.96036,20.97792,20.60561,865,5657,301,17,5
4577,17.72917,-0.38144,SN,,,,,,,,,0,1,,0,,12/1/2007 0:00,,,1.24E+18,3,0.017366331,17.72890318,-0.38155218,22.68524,23.72254,22.16229,21.4981,21.15648,941,4263,301,234,3
4576,38.32929,-8.54172,SN,,,,,,,,,0,1,,0,,11/15/2007 0:00,,,1.24E+18,3,0.121779517,38.33100851,-8.542829681,24.83718,22.49674,22.74465,22.46228,22.17949,465,1869,301,87,3
4575,38.738,-8.06672,SN,,,,,,,,,0,1,,0,,11/13/2007 0:00,,,1.24E+18,3,0.093803092,38.73941146,-8.066019167,23.54128,22.32542,21.30854,21.24689,20.33801,420,1869,301,90,4
4574,31.52167,-4.02708,SN,,,,,,,,,0,1,,0,,11/13/2007 0:00,,,1.24E+18,3,0.1854231,31.52101637,-4.024059179,21.24311,20.66977,20.09493,19.80109,19.36713,396,5657,301,22,6
4573,32.40354,-4.8645,SN,,,,,,,,,0,1,,0,,11/11/2007 0:00,,,1.24E+18,3,0.01733375,32.40330552,-4.864330068,24.1845,24.42303,22.99757,22.10135,22.02999,773,7865,301,130,2
4572,31.62867,-4.16528,SN,,,,,,,,,0,1,,0,,11/11/2007 0:00,,,1.24E+18,3,0.036026547,31.62811649,-4.165516169,22.62489,21.88428,20.80992,20.35295,20.23078,762,7865,301,125,4
4571,17.291,-0.23364,SN,,,,,,,,,0,1,,0,,11/11/2007 0:00,,,1.24E+18,3,0.107224506,17.29005077,-0.23212586,23.39144,22.00534,20.49331,19.9833,19.50796,634,4263,301,231,3
4570,37.55479,-9.26094,SN,,,,,,,,,0,1,,0,,11/7/2007 0:00,,,1.24E+18,6,0.158740163,37.55471227,-9.258295443,25.16373,21.73635,20.29581,18.66959,17.79229,217,6572,301,146,1
4569,32.56471,-4.06847,SN,,,,,,,,,0,1,,0,,11/7/2007 0:00,,,1.24E+18,3,0.033206972,32.56487404,-4.068998708,22.71708,21.39647,20.55806,20.01666,19.88853,405,7865,301,132,4
4568,31.85058,-3.86533,SN,,,,,,,,,0,1,,0,,11/7/2007 0:00,,,1.24E+18,3,0.009847303,31.85056937,-3.865493779,24.54406,23.01857,21.20974,20.64374,20.26868,300,5657,301,23,5
4567,17.63317,0.59706,SN,,,,,,,,,0,1,,0,,11/7/2007 0:00,,,1.24E+18,3,0.003491553,17.63315148,0.597115168,23.462,22.49319,22.13017,21.88497,22.58984,613,4263,301,233,5
4565,37.52979,-8.71925,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.00697544,37.52982717,-8.719360299,23.08348,24.79455,21.93768,22.73497,21.51509,752,6572,301,148,2
4564,37.14325,-8.39708,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.001879202,37.14322597,-8.397100392,23.32223,23.85423,22.30546,21.53091,21.46117,627,1729,301,328,4
4563,37.13879,-8.59047,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.021284176,37.138853,-8.590120776,22.88717,22.49487,21.46282,20.79755,20.40708,460,6572,301,147,3
4562,31.38733,-5.04628,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.22380854,31.38624714,-5.049850779,26.78561,24.17742,22.96716,21.24593,20.97302,941,5657,301,15,6
4561,31.30554,-5.02847,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.153107697,31.30717292,-5.030436145,24.64507,22.74983,22.34288,22.21213,21.69524,712,7865,301,123,2
4559,17.8355,-0.20536,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.009631672,17.83554529,-0.205514006,22.84884,22.48194,21.85423,21.64608,21.60468,777,4858,301,473,3
4558,16.99237,0.46361,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.00744212,16.99225593,0.463561276,23.82507,21.87782,20.39746,20.02463,19.78048,670,4263,301,229,5
4557,17.70004,0.22689,SN,,,,,,,,,0,1,,0,,10/18/2007 0:00,,,1.24E+18,3,0.018563424,17.69974107,0.226969786,24.15056,23.47517,22.27731,22.32655,21.55162,915,4858,301,472,4
4556,37.34725,-7.87436,SN,,,,,,,,,0,1,,0,,10/16/2007 0:00,,,1.24E+18,3,0.001330264,37.34727033,-7.874350728,25.15174,21.89984,21.10844,20.70673,20.66118,504,6572,301,151,4
4554,37.42525,-9.03478,SN,,,,,,,,,0,1,,0,,10/10/2007 0:00,,,1.24E+18,3,0.019733308,37.42556716,-9.034880302,23.67225,23.89281,22.19536,21.66459,22.42886,870,6572,301,146,2
4552,31.51975,-3.54147,SN,,,,,,,,,0,1,,0,,10/10/2007 0:00,,,1.24E+18,3,0.043169361,31.52040839,-3.541762987,21.93379,21.80345,20.60199,20.17765,19.954,451,5657,301,25,6
4551,17.77046,-0.26203,SN,,,,,,,,,0,1,,0,,10/10/2007 0:00,,"
4550""",1.24E+18,3,0.01396535,17.77062863,-0.262190437,22.66941,21.04109,19.81474,19.30145,18.88843,138,4263,301,234,3
4549,32.76921,-4.19722,SN,,,,,,,,,0,1,,0,,10/8/2007 0:00,,,1.24E+18,3,0.016359142,32.76941711,-4.19704203,23.54842,22.90917,21.96068,23.17688,21.59863,325,5657,301,21,3
4548,32.541,-4.66369,SN,,,,,,,,,0,1,,0,,10/8/2007 0:00,,,1.24E+18,3,0.005503809,32.54090822,-4.663696847,22.47723,22.18142,21.39049,21.20949,21.75602,288,7881,301,239,3
4547,32.73987,-5.00692,SN,,,,,,,,,0,1,,0,,10/6/2007 0:00,,,1.24E+18,3,0.026892413,32.73942043,-5.006937779,23.82036,22.1087,20.42626,19.40321,18.91157,592,5657,301,15,3
4546,31.54379,-4.70644,SN,,,,,,,,,0,1,,0,,10/6/2007 0:00,,,1.24E+18,3,0.079601152,31.54444497,-4.705285014,22.02528,21.16038,20.69315,20.42684,20.24215,567,5657,301,17,6
4545,17.49729,-0.01861,SN,,,,,,,,,0,1,,0,,10/6/2007 0:00,,,1.24E+18,3,0.019062996,17.49719622,-0.018913562,23.07482,22.54359,21.49132,21.05852,21.82524,696,4858,301,471,3
4544,32.3725,-3.59306,SN,,,,,,,,,0,1,,0,,10/4/2007 0:00,,,1.24E+18,3,0.180825084,32.37529751,-3.59192538,20.60998,19.06873,18.07334,17.51388,17.14567,85,5657,301,25,4
4543,31.11208,-3.73858,SN,,,,,,,,,0,1,,0,,10/4/2007 0:00,,,1.24E+18,3,0.012659826,31.11213947,-3.73878248,22.39778,21.61954,20.85066,20.86705,20.12683,172,7865,301,122,5
4542,18.69542,0.28517,SN,,,,,,,,,0,1,,0,,10/4/2007 0:00,,,1.24E+18,6,0.190619988,18.6937187,0.28785309,23.41646,22.76248,22.50304,21.98041,21.97131,772,4858,301,479,4
